date,field_water_cover_km2,mask_cover_km2
2016-04-02,0.0,1.0172
2016-04-05,0.0,0.0
2016-04-09,0.0,1.0255
2016-04-15,0.0,1.0255
2016-04-18,0.0012000000569969416,0.0
2016-04-19,0.0,1.0255
2016-04-22,0.0,1.0255
2016-04-25,0.0019000000320374966,0.0
2016-04-28,0.004100000020116568,0.0
2016-04-29,0.0,1.0255
2016-05-02,0.0,0.0
2016-05-05,0.0034000000450760126,0.0
2016-05-08,0.0,1.0255
2016-05-09,0.0,1.0255
2016-05-12,0.0,1.0255
2016-05-15,0.0,1.0255
2016-05-18,0.002400000113993883,0.0
2016-05-22,0.002300000051036477,0.0
2016-05-25,9.999999747378752e-05,0.4528
2016-05-28,0.0,0.0
2016-05-29,0.0,1.0255
2016-06-01,0.0,0.5081
2016-06-04,0.0,1.0255
2016-06-07,0.0,0.8445
2016-06-08,0.0,1.0255
2016-06-11,0.0010000000474974513,0.3248
2016-06-17,0.0,0.783
2016-06-18,0.0,1.0255
2016-06-24,0.019999999552965164,0.0
2016-06-27,0.0,1.0255
2016-06-28,0.0,1.0255
2016-07-01,0.014299999922513962,0.0
2016-07-07,0.01510000042617321,0.0
2016-07-08,0.0,1.0255
2016-07-11,0.014299999922513962,0.0
2016-07-14,0.008899999782443047,0.0
2016-07-17,0.007499999832361937,0.0
2016-07-18,0.0,1.0255
2016-07-21,0.0031999999191612005,0.0
2016-07-24,0.003100000089034438,0.0
2016-07-27,0.0035000001080334187,0.0
2016-07-28,0.0,1.0255
2016-07-31,0.0017000000225380063,0.0
2016-08-03,0.0013000000035390258,0.0
2016-08-06,0.001500000013038516,0.0
2016-08-07,0.0,1.0255
2016-08-10,0.0013000000035390258,0.0
2016-08-13,0.00019999999494757503,0.0
2016-08-16,0.0031999999191612005,0.0
2016-08-20,0.0,1.0255
2016-08-23,0.0,1.0255
2016-08-26,0.00019999999494757503,0.0
2016-08-30,0.000699999975040555,0.0
2016-09-02,0.0,0.0
2016-09-05,0.0,1.0255
2016-09-09,0.0,0.0
2016-09-12,0.0,0.0
2016-09-15,0.00019999999494757503,0.0
2016-09-16,0.0,1.0255
2016-09-19,0.0,0.8396
