date,field_water_cover_km2,mask_cover_km2
2016-04-02,0.0006000000284984708,0.0
2016-04-05,0.0013000000035390258,0.0
2016-04-09,0.0,0.7557
2016-04-15,0.0,0.7557
2016-04-18,0.0008999999845400453,0.0
2016-04-19,0.0,0.0292
2016-04-22,0.0,0.7557
2016-04-25,0.002099999925121665,0.0
2016-04-28,0.00139999995008111,0.0
2016-04-29,0.0,0.0
2016-05-02,0.0005000000237487257,0.0
2016-05-05,0.001500000013038516,0.0
2016-05-08,0.0,0.7557
2016-05-09,0.0,0.7557
2016-05-12,0.0,0.7557
2016-05-15,0.0,0.7557
2016-05-18,0.0,0.0
2016-05-22,0.0,0.0
2016-05-25,0.0,0.7557
2016-05-28,0.0,0.5985
2016-05-29,0.0,0.0
2016-06-01,0.0,0.7557
2016-06-04,0.0,0.7557
2016-06-07,0.0,0.7557
2016-06-08,0.0,0.0
2016-06-11,0.002199999988079071,0.0
2016-06-17,0.005100000184029341,0.0
2016-06-18,0.0,0.7557
2016-06-24,0.012199999764561653,0.0
2016-06-27,0.0,0.7557
2016-06-28,0.003000000026077032,0.0
2016-07-01,0.008200000040233135,0.0
2016-07-07,0.005799999926239252,0.0
2016-07-08,0.00989999994635582,0.0
2016-07-11,0.008700000122189522,0.0
2016-07-14,0.008100000210106373,0.0
2016-07-17,0.003599999938160181,0.0
2016-07-18,0.007300000172108412,0.0
2016-07-21,0.00570000009611249,0.0
2016-07-24,0.00570000009611249,0.0
2016-07-27,0.004399999976158142,0.0
2016-07-28,0.006300000008195639,0.0
2016-07-31,0.0052999998442828655,0.0
2016-08-03,0.0032999999821186066,0.0
2016-08-06,0.002300000051036477,0.0
2016-08-07,0.0003000000142492354,0.0
2016-08-10,0.0034000000450760126,0.0
2016-08-13,0.0020000000949949026,0.0
2016-08-16,0.0,0.0
2016-08-20,0.0,0.7461
2016-08-23,0.0,0.7557
2016-08-26,0.0010999999940395355,0.0
2016-08-30,0.0024999999441206455,0.0
2016-09-02,0.0,0.0
2016-09-05,0.0,0.002
2016-09-09,0.0,0.0
2016-09-12,0.0,0.0
2016-09-15,0.0,0.0
2016-09-16,0.0,0.0
2016-09-19,0.0,0.7557
2016-09-22,0.0,0.7557
2016-09-25,0.0,0.6494
2016-09-26,0.0,0.0
2016-09-29,0.0,0.7557
2017-04-03,0.0,0.0
2017-04-07,0.001500000013038516,0.0
2017-04-10,9.999999747378752e-05,0.0
2017-04-13,0.00019999999494757503,0.0
2017-04-17,0.0,0.7557
2017-04-20,0.0,0.0
2017-04-23,0.0,0.7557
2017-04-24,0.0,0.7557
2017-04-27,0.0,0.0
2017-04-30,0.0,0.0
2017-05-03,0.0,0.7557
2017-05-04,0.0,0.7557
2017-05-07,0.0,0.7557
2017-05-10,0.0,0.0
2017-05-13,0.0,0.0
2017-05-17,0.0,0.0
2017-05-23,0.0,0.0
2017-05-24,0.0,0.0
2017-05-27,0.0003000000142492354,0.0
2017-05-30,0.00019999999494757503,0.0
2017-06-02,0.0003000000142492354,0.0
2017-06-03,0.0,0.0
2017-06-06,0.0,0.6274
2017-06-09,0.0,0.419
2017-06-12,0.005900000222027302,0.0
2017-06-13,0.011099999770522118,0.0
2017-06-16,0.015200000256299973,0.0
2017-06-19,0.004600000102072954,0.0
2017-06-23,0.0,0.0
2017-06-26,0.007000000216066837,0.0
2017-07-01,0.0,0.7072
2017-07-04,0.0,0.7557
2017-07-06,0.002400000113993883,0.0
2017-07-07,0.0034000000450760126,0.0
2017-07-08,0.0,0.0715
2017-07-09,0.003599999938160181,0.0
2017-07-11,0.007600000128149986,0.0
2017-07-12,0.0031999999191612005,0.0
2017-07-13,0.004100000020116568,0.0
2017-07-14,0.0,0.6548
2017-07-16,0.0,0.7557
2017-07-17,0.0012000000569969416,0.0
2017-07-18,0.00989999994635582,0.0
2017-07-19,0.0,0.7557
2017-07-21,0.008500000461935997,0.0
2017-07-22,0.004699999932199717,0.0
2017-07-23,0.0,0.0
2017-07-24,0.0,0.3742
2017-07-26,0.0,0.0
2017-07-27,0.006399999838322401,0.0
2017-07-28,0.00860000029206276,0.0
2017-07-29,0.002300000051036477,0.0
2017-07-31,0.004100000020116568,0.0
2017-08-01,0.0,0.7557
2017-08-02,0.0,0.7557
2017-08-05,0.0007999999797903001,0.0
2017-08-06,0.00039999998989515007,0.0
2017-08-07,0.0,0.0
2017-08-10,0.0008999999845400453,0.0
2017-08-11,0.0005000000237487257,0.0
2017-08-12,0.0010999999940395355,0.0
2017-08-13,0.0010000000474974513,0.0
2017-08-15,0.0006000000284984708,0.0
2017-08-17,0.0,0.7557
2017-08-18,0.0,0.7557
2017-08-20,0.0,0.7557
2017-08-21,0.0,0.0
2017-08-23,0.0,0.7557
2017-08-25,0.0,0.0
2017-08-26,0.0,0.0
2017-08-27,0.0,0.0
2017-08-30,0.0,0.7557
2017-08-31,0.0,0.7557
2017-09-02,9.999999747378752e-05,0.0
2017-09-04,0.0,0.0
2017-09-05,0.0,0.0
2017-09-06,0.0005000000237487257,0.0
2017-09-07,0.0,0.0
2017-09-09,0.0,0.0839
2017-09-10,0.0,0.7557
2017-09-11,0.0,0.7557
2017-09-12,0.0,0.7557
2017-09-14,0.0,0.7557
2017-09-15,0.0,0.7557
2017-09-16,0.0,0.7557
2017-09-17,0.0,0.7557
2017-09-19,0.0,0.7557
2017-09-21,0.0,0.7557
2017-09-22,0.0,0.0824
2017-09-24,0.0,0.0
2017-09-25,0.0,0.0
2017-09-26,0.0,0.0
2017-09-27,0.0,0.7557
2017-09-29,0.0,0.0
2017-09-30,0.0,0.0
2018-04-02,0.002899999963119626,0.0
2018-04-03,0.002300000051036477,0.0
2018-04-04,0.004900000058114529,0.0
2018-04-05,0.0,0.6816
2018-04-07,0.003599999938160181,0.0
2018-04-08,0.0,0.737
2018-04-09,0.013500000350177288,0.0
2018-04-10,0.0,0.0
2018-04-12,0.002099999925121665,0.0
2018-04-13,0.0017000000225380063,0.0
2018-04-14,0.0,0.5706
2018-04-15,0.0,0.5574
2018-04-17,0.0044999998062849045,0.0
2018-04-19,0.0,0.0
2018-04-20,0.0020000000949949026,0.0
2018-04-22,0.002300000051036477,0.0
2018-04-23,0.0005000000237487257,0.0
2018-04-24,0.0,0.0
2018-04-25,0.0,0.6108
2018-04-27,0.0,0.0
2018-04-28,0.0,0.7557
2018-04-29,0.0,0.7342
2018-04-30,0.0010000000474974513,0.0
2018-05-02,0.0,0.7557
2018-05-03,0.0,0.7555
2018-05-04,0.0,0.7557
2018-05-05,0.0006000000284984708,0.0
2018-05-07,0.0017000000225380063,0.0
2018-05-08,0.0008999999845400453,0.0
2018-05-09,0.00039999998989515007,0.0
2018-05-10,0.0008999999845400453,0.0
2018-05-12,0.0,0.7557
2018-05-13,0.0,0.7557
2018-05-14,0.0,0.0
2018-05-15,0.0,0.0481
2018-05-17,9.999999747378752e-05,0.0
2018-05-18,9.999999747378752e-05,0.0
2018-05-19,0.0,0.0
2018-05-20,0.0,0.0
2018-05-22,0.0,0.0
2018-05-23,0.0003000000142492354,0.0
2018-05-24,0.0,0.7557
2018-05-25,0.0006000000284984708,0.0707
2018-05-28,0.0006000000284984708,0.0
2018-05-29,0.0,0.0
2018-05-30,0.0,0.6678
2018-06-01,0.0,0.7557
2018-06-04,0.0,0.0
2018-06-06,0.0,0.7557
2018-06-07,0.0,0.7557
2018-06-08,0.0,0.7557
2018-06-09,0.008700000122189522,0.0
2018-06-11,0.009499999694526196,0.0
2018-06-12,0.008299999870359898,0.0
2018-06-13,0.010999999940395355,0.0
2018-06-14,0.009999999776482582,0.0
2018-06-16,0.0,0.7557
2018-06-17,0.0026000000070780516,0.0
2018-06-18,0.006200000178068876,0.0
2018-06-19,0.0,0.7557
2018-06-21,0.0,0.7557
2018-06-22,0.0,0.7557
2018-06-23,0.0007999999797903001,0.7059
2018-06-24,0.012799999676644802,0.0
2018-06-26,0.018799999728798866,0.0
2018-06-27,0.019500000402331352,0.0
2018-06-28,0.0,0.7557
2018-06-29,0.0,0.7557
2018-07-01,0.02070000022649765,0.0
2018-07-02,0.0,0.7557
2018-07-03,0.0,0.1071
2018-07-04,0.005799999926239252,0.0
2018-07-07,0.0142000000923872,0.0
2018-07-08,0.00989999994635582,0.0
2018-07-11,0.0,0.7557
2018-07-12,0.009999999776482582,0.0
2018-07-13,0.0,0.5374
2018-07-16,0.0,0.7557
2018-07-18,0.0,0.7457
2018-07-19,0.01080000028014183,0.0
2018-07-21,0.004100000020116568,0.437
2018-07-24,0.0,0.1329
2018-07-26,0.0,0.1524
2018-07-27,0.0,0.7557
2018-07-28,0.0,0.7557
2018-07-29,0.011900000274181366,0.0
2018-07-31,0.010999999940395355,0.0
2018-08-01,0.0,0.7545
2018-08-02,0.0,0.7557
2018-08-03,0.0,0.7557
2018-08-05,0.01730000041425228,0.0
2018-08-06,0.0,0.0
2018-08-07,0.0,0.7557
2018-08-10,0.007000000216066837,0.0
2018-08-11,0.004800000227987766,0.0
2018-08-12,0.0,0.7557
2018-08-13,0.005499999970197678,0.0
2018-08-15,0.006899999920278788,0.0
2018-08-16,0.004600000102072954,0.0
2018-08-17,0.0,0.7557
2018-08-21,0.0,0.7557
2018-08-22,0.0026000000070780516,0.0
2018-08-23,0.0,0.7557
2018-08-25,0.0,0.7557
2018-08-26,0.0010000000474974513,0.0
2018-08-27,0.0,0.0
2018-08-28,0.0,0.0
2018-08-30,0.0,0.7557
2018-08-31,0.0,0.7557
2018-09-01,0.0,0.7557
2018-09-02,0.0,0.0689
2018-09-04,0.0006000000284984708,0.0
2018-09-05,0.0,0.7557
2018-09-06,0.0,0.7557
2018-09-07,0.00019999999494757503,0.0
2018-09-09,0.0,0.0
2018-09-11,0.0,0.0
2018-09-12,0.0,0.6178
2018-09-14,0.00019999999494757503,0.0
2018-09-16,0.0003000000142492354,0.0
2018-09-17,0.00039999998989515007,0.0
2018-09-19,0.001500000013038516,0.0
2018-09-20,0.0024999999441206455,0.0
2018-09-21,0.00279999990016222,0.0
2018-09-22,9.999999747378752e-05,0.0
2018-09-24,0.0,0.0
2018-09-26,0.0,0.7557
2018-09-27,9.999999747378752e-05,0.0
2018-09-29,0.0,0.7557
2019-04-02,0.0,0.7557
2019-04-03,0.0,0.7557
2019-04-05,0.0,0.0
2019-04-07,0.0,0.7557
2019-04-08,0.0,0.5064
2019-04-09,0.0,0.7557
2019-04-10,0.00419999985024333,0.0
2019-04-12,0.008299999870359898,0.0
2019-04-13,0.0,0.7557
2019-04-14,0.0,0.7192
2019-04-15,0.0024999999441206455,0.0
2019-04-17,0.0,0.7557
2019-04-18,0.0,0.7263
2019-04-19,0.002400000113993883,0.0
2019-04-20,0.0024999999441206455,0.0
2019-04-22,0.0,0.0866
2019-04-23,0.0,0.7557
2019-04-24,0.0,0.7557
2019-04-25,0.0,0.7557
2019-04-27,9.999999747378752e-05,0.0
2019-04-28,0.0034000000450760126,0.0
2019-04-29,0.00279999990016222,0.0
2019-04-30,0.0,0.7556
2019-05-02,0.0,0.0
2019-05-03,0.0006000000284984708,0.0
2019-05-04,0.0007999999797903001,0.0
2019-05-05,0.0006000000284984708,0.0
2019-05-08,0.004600000102072954,0.0
2019-05-09,0.0,0.7553
2019-05-10,0.004399999976158142,0.0
2019-05-12,0.0038999998942017555,0.0
2019-05-13,0.0006000000284984708,0.0
2019-05-14,0.0005000000237487257,0.0
2019-05-15,0.0,0.7557
2019-05-17,0.00559999980032444,0.0004
2019-05-18,0.0027000000700354576,0.0
2019-05-19,0.00279999990016222,0.0
2019-05-20,0.0,0.0
2019-05-22,0.006899999920278788,0.0
2019-05-23,0.0038999998942017555,0.0
2019-05-24,0.009399999864399433,0.0
2019-05-25,0.007600000128149986,0.0
2019-05-27,0.0,0.7557
2019-05-28,0.012900000438094139,0.0
2019-05-29,0.01759999990463257,0.0
2019-05-30,0.01600000075995922,0.0
2019-06-01,0.01549999974668026,0.0
2019-06-03,0.0,0.7557
2019-06-06,0.0,0.7557
2019-06-07,0.011900000274181366,0.0
2019-06-08,0.006399999838322401,0.0
2019-06-09,0.011599999852478504,0.0
2019-06-11,0.013899999670684338,0.0
2019-06-12,0.01209999993443489,0.0
2019-06-13,0.0,0.2893
2019-06-16,0.019500000402331352,0.0
2019-06-17,0.01590000092983246,0.0
2019-06-19,0.013199999928474426,0.0
2019-06-21,0.0,0.7557
2019-06-23,0.00019999999494757503,0.5627
2019-06-24,0.008500000461935997,0.0
2019-06-27,0.0,0.7557
2019-06-28,0.010999999940395355,0.0
2019-06-29,0.0,0.6668
2019-07-01,0.00419999985024333,0.0
2019-07-02,0.004600000102072954,0.0
2019-07-03,0.007199999876320362,0.0
2019-07-04,0.005799999926239252,0.0
2019-07-06,0.0,0.7259
2019-07-07,0.0052999998442828655,0.0
2019-07-08,0.008899999782443047,0.0
2019-07-09,0.013199999928474426,0.0
