mid_date,date_dt,vx_error,vy_error,acquisition_date_img1,acquisition_date_img2,str_250_error,str_500_error,vel_250,vel_frac_250,e_1_250,e_2_250,e_zz_250,e_lon_250,e_shr_250,e_trn_250,e_e_250,str_frac_250,vel_500,vel_frac_500,e_1_500,e_2_500,e_zz_500,e_lon_500,e_shr_500,e_trn_500,e_e_500,str_frac_500
2016-04-08T15:40:18.200000,P20DT0H1M3.643798828S,41.75999984741211,77.81999816894532,2016-03-29T15:39:46.400000,2016-04-18T15:40:50,0.17663351553168513,0.08831675776584257,,0.0,,,,,,,,0.0,,0.0,,,,,,,,0.0
2016-04-10T15:29:43.444444416,P29DT23H59M37.093505859S,32.27777756585015,51.01111094156901,2016-03-26T15:29:54.888888832,2016-04-25T15:29:32,0.12073091342458336,0.06036545671229168,472.87053879447603,1.0,0.07278563610514494,-0.08566896342982201,0.012883327324677077,-0.007680280525995381,-0.00947962936192894,-0.00520304720947476,0.10174257439904323,1.0,472.87053879447603,1.0,0.03626267106711777,-0.04567034767997626,0.00940767661285849,-0.001705253509445425,-0.004528645802435448,-0.007702423416615,0.052541088157148017,1.0
2016-04-13T15:39:50.800000,P30DT0H0M8.767089844S,44.7,80.98000030517578,2016-03-29T15:39:46.400000,2016-04-28T15:39:55.200000,0.18499568048391044,0.09249784024195522,,0.0,,,,,,,,0.0,,0.0,,,,,,,,0.0
2016-04-15T15:29:30.400000512,P20DT0H0M3.1640625S,44.90666732788086,68.7,2016-04-05T15:29:28.800000512,2016-04-25T15:29:32.000000512,0.16414991648486407,0.08207495824243204,520.0195453477943,1.0,0.10944709480278202,-0.13127928431661057,0.02183218951382855,-0.012700378282895004,-0.009922589535463672,-0.009131811472775598,0.15110913139673568,1.0,520.0195453477943,1.0,0.04857319075177593,-0.06935702159326151,0.020783830841485586,-0.014024129545576075,-0.004482365872228364,-0.006759701544827558,0.07631865904260478,1.0
2016-04-20T15:29:21.045454592,P29DT23H59M43.56545188S,29.309091567993164,58.618181402033024,2016-04-05T15:29:29.272727296,2016-05-05T15:29:12.818181888,0.13107423910780727,0.06553711955390364,,0.0,,,,,,,,0.0,,0.0,,,,,,,,0.0
2016-05-03T15:40:04.100000,P29DT23H59M20.251464841S,37.619999694824216,80.81999969482422,2016-04-18T15:40:24,2016-05-18T15:39:44.200000,0.17829342924190966,0.08914671462095483,,0.0,,,,,,,,0.0,,0.0,,,,,,,,0.0
2016-05-05T15:29:22,P19DT23H59M40.05981445S,37.47999954223633,71.98000030517578,2016-04-25T15:29:32,2016-05-15T15:29:12,0.16230675660143223,0.08115337830071612,,0.0,,,,,,,,0.0,,0.0,,,,,,,,0.0
2016-05-08T15:40:48.214285568,P19DT23H59M5.547049384S,40.0428581237793,45.28571374075754,2016-04-28T15:41:15.428571392,2016-05-18T15:40:20.999999744,0.12090039463510371,0.06045019731755186,378.1723504273788,1.0,0.18615111589256952,-0.14300187327092043,-0.0431492426216491,0.05224794547296955,-0.03984092039958728,-0.00909870280859264,0.19775421238880048,0.9402173913043478,378.1723504273788,1.0,0.10942781887063027,-0.07164294022676035,-0.037784878643869924,0.0392683221147293,-0.045257464105875694,-0.0014834431904376766,0.10714478932016443,0.7880434782608695
2016-05-10T15:29:12,P10DT0H0M0S,39.21999969482422,56.83999938964844,2016-05-05T15:29:12,2016-05-15T15:29:12,0.13811580513000307,0.06905790256500154,,0.0,,,,,,,,0.0,,0.0,,,,,,,,0.0
2016-05-13T15:40:06,P29DT23H58M11.976928711S,43.42500019073486,46.750000953674316,2016-04-28T15:41:00,2016-05-28T15:39:12,0.12761337282172072,0.06380668641086036,386.15248107910156,0.021739130434782608,,,,,,,,0.0,386.15248107910156,0.021739130434782608,,,,,,,,0.0
2016-05-23T15:39:12,P10DT0H0M0S,50.55000114440918,82.5999984741211,2016-05-18T15:39:12,2016-05-28T15:39:12,0.19368079268347263,0.09684039634173632,,0.0,,,,,,,,0.0,,0.0,,,,,,,,0.0
2016-06-02T15:39:51.750000,P29DT23H58M38.50891113S,35.27500057220459,41.19999980926514,2016-05-18T15:40:32.500000,2016-06-17T15:39:11,0.10847609229046705,0.054238046145233525,,0.0,,,,,,,,0.0,,0.0,,,,,,,,0.0
2016-06-07T15:39:11.500000,P19DT23H59M59.011230468S,55.67499923706055,73.82499885559082,2016-05-28T15:39:12,2016-06-17T15:39:11,0.18493064641724127,0.09246532320862064,527.9447445712246,0.9891304347826086,0.09028801480471774,-0.13649170540901664,0.04620369060429891,-0.0009193625505074243,0.015798368128946663,-0.045284329391038,0.14112900905980305,0.9565217391304348,527.9447445712246,0.9891304347826086,0.04872117011435676,-0.0774161563645646,0.02869498625020784,-0.005175150319804931,0.012760819765829993,-0.023519835749277445,0.07850370927973876,0.8532608695652174
2016-06-12T15:39:12,P30DT0H0M0S,56.20000076293945,32.5,2016-05-28T15:39:12,2016-06-27T15:39:12,0.12984128905328066,0.06492064452664033,,0.0,,,,,,,,0.0,,0.0,,,,,,,,0.0
2016-06-27T15:39:11.500000,P20DT0H0M0.988769531S,31.899999618530273,52.05000019073486,2016-06-17T15:39:11,2016-07-07T15:39:12,0.12209524962942221,0.061047624814711106,564.4166666666666,0.016304347826086956,,,,,,,,0.0,564.4166666666666,0.016304347826086956,,,,,,,,0.0
2016-07-02T15:39:46,P30DT0H1M10.037841797S,21.0,38.90000057220459,2016-06-17T15:39:11,2016-07-17T15:40:21,0.0884128959941369,0.04420644799706845,,0.0,,,,,,,,0.0,,0.0,,,,,,,,0.0
2016-07-02T15:39:12,P10DT0H0M0S,197.1999969482422,98.5,2016-06-27T15:39:12,2016-07-07T15:39:12,0.4408631932760399,0.22043159663801995,400.4698072864163,0.6739130434782609,0.033610079944964434,-0.33609582193926274,0.3024857419942983,-0.1512399896161433,0.1257676266737879,-0.15124575151547887,0.24953892758993554,0.3967391304347826,400.4698072864163,0.6739130434782609,0.004126624358896351,-0.27726957641465466,0.27314295205575834,-0.1403311467587275,0.12555961550239844,-0.13281180503515616,0.20020095157587772,0.20652173913043478
2016-07-04T15:29:11,P19DT23H59M59.340820311S,45.93333307902018,46.06666692097982,2016-06-24T15:29:11.333333248,2016-07-14T15:29:10.666666752,0.130107784378287,0.0650538921891435,417.7868830362956,0.13043478260869565,,,,,,,,0.0,417.7868830362956,0.13043478260869565,,,,,,,,0.0
2016-07-07T15:40:21,P20DT0H2M17.933349612S,55.79999923706055,51.20000076293945,2016-06-27T15:39:12,2016-07-17T15:41:30,0.1514606218524268,0.0757303109262134,385.95409288318876,0.592391304347826,0.015542661359736126,-0.20634310401795045,0.19080044265821433,-0.0451919089155393,0.07495960489505843,-0.14560853263936974,0.15228098310373311,0.34782608695652173,385.95409288318876,0.592391304347826,0.0046530991376018,-0.1915930075909588,0.18693990845335698,-0.045942017523474835,0.08019245121349985,-0.14099789119617548,0.13629698772805418,0.11413043478260869
2016-07-09T15:29:11.750000,P30DT0H0M0.494384765S,31.149999141693115,36.44999980926514,2016-06-24T15:29:11.500000,2016-07-24T15:29:12,0.09589421114171408,0.04794710557085704,,0.0,,,,,,,,0.0,,0.0,,,,,,,,0.0
