date,field_water_cover_km2,mask_cover_km2
2016-04-02,0.0,0.5819
2016-04-05,0.000699999975040555,0.0
2016-04-09,0.0,0.8574
2016-04-15,0.0,0.8574
2016-04-18,0.004800000227987766,0.0
2016-04-19,0.0,0.8574
2016-04-22,0.0,0.8574
2016-04-25,0.0015999999595806003,0.0
2016-04-28,0.010599999688565731,0.0
2016-04-29,0.0,0.8574
2016-05-02,0.002199999988079071,0.0
2016-05-05,0.017799999564886093,0.0
2016-05-08,0.0,0.8574
2016-05-09,0.0,0.8574
2016-05-12,0.0,0.8574
2016-05-15,0.0,0.8574
2016-05-18,0.0010000000474974513,0.0
2016-05-22,0.0031999999191612005,0.0
2016-05-25,0.000699999975040555,0.0
2016-05-28,0.0,0.106
2016-05-29,0.0,0.8574
2016-06-01,0.0,0.8574
2016-06-04,0.0,0.8574
2016-06-07,0.0,0.8135
2016-06-08,0.0,0.8574
2016-06-11,0.03720000013709068,0.0
2016-06-17,0.0,0.41
2016-06-18,0.0,0.8574
2016-06-24,0.003599999938160181,0.0
2016-06-27,0.0,0.8574
2016-06-28,0.0,0.8574
2016-07-01,0.0,0.0
2016-07-07,0.0008999999845400453,0.0
2016-07-08,0.0,0.8574
2016-07-11,0.0006000000284984708,0.0
2016-07-14,0.0006000000284984708,0.0
2016-07-17,0.000699999975040555,0.0
2016-07-18,0.0,0.8574
2016-07-21,0.0,0.0
2016-07-24,9.999999747378752e-05,0.0
2016-07-27,0.00039999998989515007,0.0
2016-07-28,0.0,0.8574
2016-07-31,0.0,0.0
2016-08-03,9.999999747378752e-05,0.0
2016-08-06,0.0003000000142492354,0.0
2016-08-07,0.0,0.8574
2016-08-10,0.00019999999494757503,0.0
2016-08-13,9.999999747378752e-05,0.0
2016-08-16,0.00039999998989515007,0.0
2016-08-20,0.0,0.8574
2016-08-23,0.0,0.8574
2016-08-26,0.0,0.0171
2016-08-30,0.0010000000474974513,0.0
2016-09-02,0.0,0.0
2016-09-05,0.0,0.8574
2016-09-09,0.0005000000237487257,0.0
2016-09-12,0.0,0.0
2016-09-15,0.0,0.0
2016-09-16,0.0,0.8574
2016-09-19,0.0,0.3814
2016-09-22,0.0,0.8574
2016-09-25,0.0,0.5082
2016-09-26,0.0,0.8574
2016-09-29,0.0,0.8574
2017-04-03,0.0,0.0
2017-04-07,0.0003000000142492354,0.0
2017-04-10,0.0005000000237487257,0.0
2017-04-13,0.0,0.0
2017-04-17,0.0,0.8574
2017-04-20,0.0,0.0
2017-04-23,0.0,0.8574
2017-04-24,0.0,0.8574
2017-04-27,0.0,0.8574
2017-04-30,0.0,0.0
2017-05-03,0.0,0.8574
2017-05-04,0.0,0.8574
2017-05-07,0.0,0.8574
2017-05-10,0.0,0.0
2017-05-13,0.0,0.0
2017-05-17,0.0,0.8574
2017-05-23,0.0,0.8433
2017-05-24,0.0,0.8574
2017-05-27,0.08349999785423279,0.0
2017-05-30,0.03959999978542328,0.0
2017-06-02,0.0478999987244606,0.0
2017-06-03,0.0,0.8574
2017-06-06,0.004800000227987766,0.0
2017-06-09,0.030799999833106995,0.0022
2017-06-12,0.048700001090765,0.0
2017-06-13,0.0,0.8574
2017-06-16,0.035599999129772186,0.0
2017-06-19,0.009999999776482582,0.0
2017-06-23,0.0,0.8574
2017-06-26,0.0017999999690800905,0.0
2017-07-01,0.0007999999797903001,0.1874
2017-07-04,0.0,0.0
2017-07-06,0.0008999999845400453,0.0
2017-07-07,0.002199999988079071,0.0
