date,field_water_cover_km2,mask_cover_km2
2016-04-02,0.0,0.0
2016-04-05,0.0,0.0
2016-04-09,0.0,1.3995
2016-04-15,0.0,1.3995
2016-04-18,0.0,1.3995
2016-04-19,0.0,0.0
2016-04-22,0.0,1.3995
2016-04-25,0.0,0.0
2016-04-28,0.0,0.0
2016-04-29,0.0,1.3995
2016-05-02,0.0,0.0
2016-05-05,0.0,0.0
2016-05-08,0.0,1.3995
2016-05-09,0.0,1.3995
2016-05-12,0.0,1.3995
2016-05-15,0.0,0.0
2016-05-18,0.0,0.0
2016-05-22,0.0,0.0
2016-05-25,0.0,1.3995
2016-05-28,0.0,1.3995
2016-05-29,0.0,0.0
2016-06-01,0.0,1.3925
2016-06-04,0.0,1.3995
2016-06-07,0.0,0.9631
2016-06-08,0.0,0.0
2016-06-11,0.0,0.0
2016-06-17,0.0,0.5367
2016-06-18,0.0,0.0
2016-06-24,0.0,1.0602
2016-06-27,0.04170000180602074,0.96
2016-06-28,0.23770000040531158,0.0
2016-07-01,0.09430000185966492,0.0
2016-07-07,0.05460000038146973,0.0
2016-07-08,0.053700000047683716,0.0
2016-07-11,0.019099999219179153,0.0
2016-07-14,0.03709999844431877,0.0
2016-07-17,0.03929999843239784,0.0
2016-07-18,0.0,1.3995
2016-07-21,0.09539999812841415,0.0
2016-07-24,0.028599999845027924,0.0
2016-07-27,0.025299999862909317,0.0
2016-07-28,0.025299999862909317,0.0
2016-07-31,0.02800000086426735,0.0
2016-08-03,0.023099999874830246,0.0
2016-08-06,0.016599999740719795,0.0
2016-08-07,0.01640000008046627,0.0
2016-08-10,0.007600000128149986,0.0
2016-08-13,0.002899999963119626,0.0
2016-08-16,0.011099999770522118,0.0
2016-08-20,0.0,1.3995
2016-08-23,0.0,1.3995
2016-08-26,0.0003000000142492354,0.5425
2016-08-30,0.0013000000035390258,0.0
2016-09-02,0.0,0.0
2016-09-05,0.0,1.3825
2016-09-09,0.0,0.0
2016-09-12,0.0,0.0
2016-09-15,0.0,0.0
2016-09-16,0.0,1.3995
2016-09-19,0.0,1.3995
2016-09-22,0.0,1.3995
2016-09-25,0.0,1.3971
2016-09-26,0.0,0.0
2016-09-29,0.0,1.3995
2017-04-03,0.0,0.0
2017-04-07,0.0,0.0
2017-04-10,0.0,0.0
2017-04-13,0.0,0.0
2017-04-17,0.0,1.3995
2017-04-20,0.0,0.0
2017-04-23,0.0,1.3995
2017-04-24,0.0,1.3995
2017-04-27,0.0,1.3027
2017-04-30,0.0,0.0
2017-05-03,0.0,1.3995
2017-05-04,0.00019999999494757503,0.0
2017-05-07,0.0,1.3995
2017-05-10,0.0,0.0
2017-05-13,0.0,0.0
2017-05-17,0.0,0.0
2017-05-23,0.0,0.0
2017-05-24,0.0,0.0
2017-05-27,0.0,0.0
2017-05-30,0.0,0.0
2017-06-02,0.0,0.0
2017-06-03,0.0,0.0
2017-06-06,0.0,1.2032
2017-06-09,0.0,1.3995
2017-06-12,0.0,0.0
2017-06-13,0.0,0.0
2017-06-16,0.0,0.0
2017-06-19,0.0,0.0
2017-06-23,0.0,0.1871
2017-06-26,0.0,0.0
2017-07-01,0.0,1.3976
2017-07-04,0.0,1.3995
2017-07-06,0.0,0.1836
2017-07-07,0.0,0.0
2017-07-08,0.0,0.81
2017-07-09,0.0,0.0
2017-07-11,0.0,0.0
2017-07-12,0.0,0.0
2017-07-13,0.0,0.0
2017-07-14,0.0,1.3683
2017-07-16,0.0,0.0
2017-07-17,0.0,1.3995
2017-07-18,0.0,0.0
2017-07-19,0.0,1.3995
2017-07-21,0.0,0.0
2017-07-22,0.0,0.0
2017-07-23,0.0,0.0
2017-07-24,0.0,0.0438
2017-07-26,0.0,0.0
2017-07-27,0.01679999940097332,0.0
2017-07-28,0.17739999294281006,0.0
2017-07-29,0.4918000102043152,0.0
2017-07-31,0.548799991607666,0.0
2017-08-01,0.4885999858379364,0.0
2017-08-02,0.0,1.3995
2017-08-05,0.3522000014781952,0.0
2017-08-06,0.2921000123023987,0.0
2017-08-07,0.0,0.0
2017-08-10,0.16130000352859497,0.0
2017-08-11,0.0333000011742115,0.0
2017-08-12,0.039400000125169754,0.0
2017-08-13,0.03759999945759773,0.0
2017-08-15,0.0,0.0
2017-08-17,0.0,1.3995
2017-08-18,0.0,1.3995
2017-08-20,0.0,1.3995
2017-08-21,0.0,0.0
2017-08-23,0.0,1.3995
2017-08-25,0.0,0.0
2017-08-26,0.0,0.0
2017-08-27,0.0,0.0
2017-08-30,0.0,1.3995
2017-08-31,0.0,0.7276
2017-09-02,0.0,0.0
2017-09-04,0.0,0.0
2017-09-05,0.0,0.0
2017-09-06,0.0,0.0
2017-09-07,0.0,1.3995
2017-09-09,0.0,1.3995
2017-09-10,0.0,1.3964
2017-09-11,0.0,1.3995
2017-09-12,0.0,1.2259
2017-09-14,0.0,1.3995
2017-09-15,0.0,1.3995
2017-09-16,0.0,1.3995
2017-09-17,0.0,1.3995
2017-09-19,0.0,1.0683
2017-09-21,0.0,1.3994
2017-09-22,9.999999747378752e-05,0.0
2017-09-24,0.0006000000284984708,0.0
2017-09-25,0.0,0.0
2017-09-26,0.0,0.0
2017-09-27,0.0,1.3745
2017-09-29,0.0,0.3414
2017-09-30,0.0007999999797903001,0.0
2018-04-02,0.0,0.0
2018-04-03,0.0,0.0
2018-04-04,0.0,0.0
2018-04-05,0.0,1.3995
2018-04-07,0.0,0.0
2018-04-08,0.0,0.0
2018-04-09,0.0,0.0
2018-04-10,0.0,0.0
2018-04-12,0.0,0.0
2018-04-13,0.0,0.0
2018-04-14,0.0,0.0
2018-04-15,0.0,0.0
2018-04-17,0.0,0.0
2018-04-19,0.0,0.0
2018-04-20,0.0,0.0
2018-04-22,0.0,0.0
2018-04-23,0.0,0.0
2018-04-24,0.0,0.0
2018-04-25,0.0,0.5372
2018-04-27,0.0,0.7257
2018-04-28,0.0,1.3995
2018-04-29,0.0,1.364
2018-04-30,0.0,0.0
2018-05-02,0.0,1.3992
2018-05-03,0.0,1.3995
2018-05-04,0.0,1.374
2018-05-05,0.0,0.0
2018-05-07,0.0,0.0
2018-05-08,0.0,0.0
2018-05-09,0.0,0.0
2018-05-10,0.0,0.0
2018-05-12,0.0,1.3995
2018-05-13,0.0,1.3995
2018-05-14,0.0,0.0
2018-05-15,0.0,1.0408
2018-05-17,0.0,0.0
2018-05-18,0.0,0.0
2018-05-19,0.0,1.1867
2018-05-20,0.0,0.0
2018-05-22,0.0,0.0
2018-05-23,0.0,0.0
2018-05-24,0.0,1.3854
2018-05-25,0.0,0.0
2018-05-28,0.0,0.0
2018-05-29,0.0,1.1689
2018-05-30,0.0,1.3995
2018-06-01,0.0,1.3995
2018-06-04,0.0,1.3991
2018-06-06,0.0,0.0
2018-06-07,0.0,1.3995
2018-06-08,0.0,1.3995
2018-06-09,0.0,0.0
2018-06-11,0.0,0.0
2018-06-12,0.0,0.0
2018-06-13,0.0,0.0
2018-06-14,0.0,0.0
2018-06-16,0.0,1.3995
2018-06-17,0.0,0.0
2018-06-18,0.0,0.0
2018-06-19,0.0,0.0044
2018-06-21,0.0,1.0898
2018-06-22,0.0,1.3995
2018-06-23,0.0,0.5193
2018-06-24,0.0,0.0
2018-06-26,0.0,0.0
2018-06-27,0.0,0.0
2018-06-28,0.0,1.3995
2018-06-29,0.0,0.2543
2018-07-01,0.0,0.0
2018-07-02,0.0,0.0
2018-07-03,0.0,0.4876
2018-07-04,0.0,0.0
2018-07-07,0.0,0.0
2018-07-08,0.0,1.3995
2018-07-11,0.0,1.3995
2018-07-12,0.0,0.0
2018-07-13,0.0,0.8258
2018-07-16,0.0,1.3995
2018-07-18,0.0,1.3995
2018-07-19,0.5960000157356262,0.0
2018-07-21,0.15620000660419464,0.0
2018-07-24,0.005400000140070915,0.0
2018-07-26,0.0,1.3995
2018-07-27,0.0,1.3995
2018-07-28,9.999999747378752e-05,1.1263
2018-07-29,0.038100000470876694,0.0
2018-07-31,0.013000000268220901,0.0
2018-08-01,0.0,1.3995
2018-08-02,0.0,1.3995
2018-08-03,0.0,1.3995
2018-08-05,0.06689999997615814,0.0
2018-08-06,0.0,0.9106
2018-08-07,0.0,1.3995
2018-08-10,0.16459999978542328,0.0
2018-08-11,0.026100000366568565,0.9091
2018-08-12,0.0,1.3995
2018-08-13,0.163100004196167,0.0
2018-08-15,0.10360000282526016,0.0
2018-08-16,0.08720000088214874,0.0
2018-08-17,0.0,1.3995
2018-08-21,0.0,1.3995
2018-08-22,0.006399999838322401,0.0
2018-08-23,0.0,1.3992
2018-08-25,0.0,1.3995
2018-08-26,0.0,0.0
2018-08-27,0.0,0.0
2018-08-28,0.0,0.475
2018-08-30,0.0,1.3995
2018-08-31,0.0,1.3995
2018-09-01,0.0,1.3995
2018-09-02,0.0,1.144
2018-09-04,0.0,0.0
2018-09-05,0.0,1.3995
2018-09-06,0.0,1.3995
2018-09-07,0.0,0.0
2018-09-09,0.0,1.3995
2018-09-11,0.0,0.0
2018-09-12,0.0,0.0
2018-09-14,0.0,0.0
2018-09-16,0.0,0.0
2018-09-17,0.0,0.0
2018-09-19,0.0,0.0
2018-09-20,0.0,0.0
2018-09-21,0.0,0.0
2018-09-22,0.0,0.0
2018-09-24,0.0,0.0
2018-09-26,0.0,1.3995
2018-09-27,0.0,0.0025
2018-09-29,0.0,1.3995
2019-04-02,0.0,1.3995
2019-04-03,0.0,1.3995
2019-04-05,0.0,1.3995
2019-04-07,0.0,1.3995
2019-04-08,0.0,1.3995
2019-04-09,0.0,0.0
2019-04-10,0.0,0.0
2019-04-12,0.0,0.0
2019-04-13,0.0,1.3995
2019-04-14,0.0,0.0
2019-04-15,0.0,0.0
2019-04-17,0.0,1.3995
2019-04-18,0.0,0.8694
2019-04-19,0.0,0.0
2019-04-20,0.0,0.0
2019-04-22,0.0,0.0
2019-04-23,0.0,0.0
2019-04-24,0.0,1.3995
2019-04-25,0.0,1.3995
2019-04-27,0.0,0.0
2019-04-28,0.0,0.0
2019-04-29,0.0,0.0
2019-04-30,0.0,1.3995
2019-05-02,0.0,0.0
2019-05-03,0.0,0.0
2019-05-04,0.0,0.0
2019-05-05,0.0,0.0061
2019-05-08,0.0,0.0
2019-05-09,0.0,0.0
2019-05-10,0.0,0.0
2019-05-12,0.0,0.0
2019-05-13,0.0,0.0
2019-05-14,0.0,0.0
2019-05-15,0.0,0.0
2019-05-17,0.0,0.0
2019-05-18,0.0,0.0
2019-05-19,0.0,0.0
2019-05-20,0.0,0.0
2019-05-22,0.0,0.0
2019-05-23,0.0,0.0
2019-05-24,0.0,0.0
2019-05-25,0.0,0.0
2019-05-27,0.0,1.3995
2019-05-28,0.0,0.0
2019-05-29,0.0,0.0
2019-05-30,0.0,0.0
2019-06-01,0.0,0.0
2019-06-03,0.0,1.3995
2019-06-06,0.0,1.3995
2019-06-07,0.0,0.0
2019-06-08,0.0,0.0
2019-06-09,0.0,0.0
2019-06-11,0.0,0.0
2019-06-12,0.0005000000237487257,0.0
2019-06-13,0.04989999905228615,0.0
2019-06-16,0.5026999711990356,0.0
2019-06-17,0.42170000076293945,0.0
2019-06-19,0.29440000653266907,0.0
2019-06-21,0.0,1.3995
2019-06-23,0.0,0.9718
2019-06-24,0.08510000258684158,0.0
2019-06-27,0.0,1.3995
2019-06-28,0.0803999975323677,0.0
2019-06-29,0.011699999682605267,0.0
2019-07-01,0.00800000037997961,0.0
2019-07-02,0.06379999965429306,0.0
2019-07-03,0.05530000105500221,0.0
2019-07-04,0.0568000003695488,0.0
2019-07-06,0.0,1.218
2019-07-07,0.0,0.0
2019-07-08,0.04360000044107437,0.0
2019-07-09,0.07039999961853027,0.0
2019-07-11,0.03929999843239784,0.0
2019-07-12,0.0406000018119812,0.0
2019-07-13,0.019500000402331352,0.0
2019-07-14,0.035999998450279236,0.0
2019-07-16,0.03449999913573265,0.0
2019-07-18,0.0,1.3836
2019-07-21,0.04390000179409981,0.0
2019-07-22,0.02449999935925007,0.0
2019-07-23,0.005499999970197678,0.0
2019-07-24,0.019899999722838402,0.0
2019-07-26,0.016899999231100082,0.0
2019-07-27,0.005499999970197678,0.0
2019-07-28,0.014800000004470348,0.0
2019-07-29,0.030799999833106995,0.0
2019-07-31,0.06560000032186508,0.0
2019-08-01,0.04699999839067459,0.0
2019-08-02,0.01979999989271164,0.0
2019-08-03,0.01720000058412552,0.0
2019-08-05,0.014499999582767487,0.0
2019-08-06,0.0142000000923872,0.0
2019-08-07,0.012000000104308128,0.0
2019-08-08,0.013000000268220901,0.0
2019-08-10,0.023900000378489494,0.0
2019-08-11,0.013899999670684338,0.0
2019-08-12,0.0142000000923872,0.0
2019-08-13,0.010700000450015068,0.0
2019-08-15,0.0,1.2907
2019-08-17,0.0,1.3995
2019-08-18,0.007199999876320362,0.0
2019-08-20,0.00019999999494757503,0.8794
2019-08-22,0.00570000009611249,0.0
2019-08-23,0.005400000140070915,0.0
2019-08-25,0.004399999976158142,0.0
2019-08-26,0.004800000227987766,0.0
2019-08-27,0.004800000227987766,0.0
2019-08-28,0.0044999998062849045,0.0
2019-08-30,0.004999999888241291,0.0
2019-08-31,0.0,1.0381
2019-09-01,0.00419999985024333,0.0
2019-09-04,0.0,1.3995
2019-09-05,0.0,1.3995
2019-09-06,0.0,0.0
2019-09-07,0.0,1.3995
2019-09-09,0.0,0.0
2019-09-10,0.0,1.3995
2019-09-11,0.0,0.0
2019-09-12,0.0,0.8814
2019-09-14,0.0,0.0
2019-09-16,0.0,1.3995
2019-09-17,0.0,0.0
2019-09-19,0.0,0.0
2019-09-20,0.0,1.3995
2019-09-21,0.0,0.1625
2019-09-22,0.0,1.3995
2019-09-24,0.0,0.691
2019-09-25,0.0,0.9075
2019-09-26,0.0,1.3995
2019-09-27,0.0,0.0
2019-09-29,0.0,1.3869
2019-09-30,0.0,0.0
2020-04-01,0.0,0.6327
2020-04-02,0.0,0.1537
2020-04-03,0.0,0.0
2020-04-04,0.0,0.0
2020-04-06,0.0,0.0
2020-04-07,0.0,0.0
2020-04-08,0.0,0.0
2020-04-09,0.0,0.0
2020-04-11,0.0,1.3995
2020-04-12,0.0,1.3995
2020-04-13,0.0,1.3995
2020-04-14,0.0,1.3995
2020-04-16,0.0,1.3995
2020-04-17,0.0,1.3995
2020-04-18,0.0,1.3995
2020-04-19,0.0,1.3995
2020-04-21,0.0,0.0
2020-04-22,0.0,0.0
2020-04-23,0.0,1.3995
2020-04-24,0.0,0.0
2020-04-26,0.0,0.0
2020-04-27,0.0,1.3995
2020-04-28,0.0,1.3995
2020-04-29,0.0,0.1384
2020-05-01,0.0,0.0041
2020-05-02,0.0,0.0
2020-05-03,0.0,1.3995
2020-05-04,0.0,1.3995
2020-05-06,0.0,0.0
2020-05-07,0.0,0.0
2020-05-08,0.0,0.0
2020-05-09,0.0,1.3995
2020-05-11,0.0,1.3995
2020-05-12,0.0,0.0
2020-05-13,0.0,0.5348
2020-05-14,0.0,0.0
2020-05-16,0.0,0.0
2020-05-17,0.0,0.0
2020-05-18,0.0,0.0
2020-05-19,0.0,0.0
2020-05-21,0.0,0.0
2020-05-22,0.0,0.0
2020-05-23,0.0,0.0
2020-05-24,0.0,0.0
2020-05-26,0.0,1.3995
2020-05-27,0.0,1.3995
2020-05-28,0.0,1.165
2020-05-29,0.0,0.0
2020-05-31,0.0,0.0
2020-06-01,0.0,1.0809
2020-06-02,0.0,1.3995
2020-06-05,0.0,0.6533
2020-06-10,0.0,1.3995
2020-06-12,0.0,0.0391
2020-06-13,0.0,0.0
2020-06-15,0.0,1.3995
2020-06-16,0.0,0.0
2020-06-17,0.0,0.0
2020-06-18,0.0,0.0
2020-06-20,0.0,0.0
2020-06-21,0.0,0.0
2020-06-22,0.0,0.0
2020-06-23,0.0,0.0
2020-06-25,0.0,1.3995
2020-06-26,0.0,1.3463
2020-06-27,0.0,0.0
2020-06-28,0.0,0.0
2020-06-30,0.0,0.0
2020-07-01,0.0,0.0
2020-07-02,0.0,0.0
2020-07-03,0.0,0.0
2020-07-05,0.0,1.3995
2020-07-06,0.0,1.3995
2020-07-07,0.2502000033855438,0.0
2020-07-08,0.05209999904036522,1.0384
2020-07-10,0.0,1.1783
2020-07-12,0.0,1.3995
2020-07-13,0.32600000500679016,0.0
2020-07-15,0.0,1.3995
2020-07-16,0.1459999978542328,0.0
2020-07-17,0.1324000060558319,0.0
2020-07-18,0.11779999732971191,0.0
2020-07-20,0.08020000159740448,0.0
2020-07-21,0.0,0.4712
2020-07-22,0.21230000257492065,0.0
2020-07-23,0.1274999976158142,0.0
2020-07-27,0.0,1.2915
2020-07-28,0.0,1.3995
2020-08-01,0.0019000000320374966,0.0
2020-08-02,0.002300000051036477,0.0
2020-08-05,0.0,1.3439
2020-08-06,0.0,1.3995
2020-08-07,0.0,1.3441
2020-08-09,0.0,0.0
2020-08-11,0.0,0.0
2020-08-12,0.0,1.3995
2020-08-14,0.0,0.0
2020-08-15,0.0,1.3854
2020-08-16,0.0,0.0
