date,field_water_cover_km2,mask_cover_km2
2016-04-02,0.0,0.0
2016-04-05,0.0,0.0
2016-04-09,0.0,0.2939
2016-04-15,0.0,0.2939
2016-04-18,0.0,0.0
2016-04-19,0.0,0.2939
2016-04-22,0.0,0.2939
2016-04-25,0.0,0.0
2016-04-28,0.0,0.0
2016-04-29,0.0,0.2939
2016-05-02,0.0,0.0
2016-05-05,0.0,0.0
2016-05-08,0.0,0.2939
2016-05-09,0.0,0.2939
2016-05-12,0.0,0.2939
2016-05-15,0.0,0.0
2016-05-18,0.0,0.0
2016-05-22,0.0,0.0
2016-05-25,0.0,0.2939
2016-05-28,0.0,0.2893
2016-05-29,0.0,0.0
2016-06-01,0.0,0.0031
2016-06-04,0.0,0.2939
2016-06-07,0.0,0.2939
2016-06-08,0.0,0.0
2016-06-11,0.0,0.0
2016-06-17,0.0,0.0
2016-06-18,0.0,0.0
2016-06-24,0.007499999832361937,0.0
2016-06-27,0.0,0.2939
2016-06-28,0.015699999406933784,0.0
2016-07-01,0.004699999932199717,0.0
2016-07-07,0.0,0.0
2016-07-08,0.0,0.0
2016-07-11,0.0,0.0
2016-07-14,0.0,0.0
2016-07-17,0.0,0.0
2016-07-18,0.0,0.2939
2016-07-21,0.00019999999494757503,0.0
2016-07-24,0.0,0.0
2016-07-27,0.0,0.0
2016-07-28,0.0,0.0
2016-07-31,0.0,0.0
2016-08-03,0.0,0.0
2016-08-06,0.0,0.0
2016-08-07,0.0,0.0
2016-08-10,0.0,0.0
2016-08-13,0.0,0.0
2016-08-16,0.0,0.0
2016-08-20,0.0,0.2939
2016-08-23,0.0,0.2939
2016-08-26,0.0,0.0
2016-08-30,0.0,0.0
2016-09-02,0.0,0.0
2016-09-05,0.0,0.0258
2016-09-09,0.0,0.0
2016-09-12,0.0,0.0
2016-09-15,0.0,0.0
2016-09-16,0.0,0.2939
2016-09-19,0.0,0.2939
2016-09-22,0.0,0.2939
2016-09-25,0.0,0.2939
2016-09-26,0.0,0.0
2016-09-29,0.0,0.2939
2017-04-03,0.0,0.0
2017-04-07,0.0,0.0
2017-04-10,0.0,0.0
2017-04-13,0.0,0.0
2017-04-17,0.0,0.2939
2017-04-20,0.0,0.0
2017-04-23,0.0,0.2939
2017-04-24,0.0,0.2939
2017-04-27,0.0,0.2939
2017-04-30,0.0,0.0
2017-05-03,0.0,0.2939
2017-05-04,0.0,0.0
2017-05-07,0.0,0.2939
2017-05-10,0.0,0.0
2017-05-13,0.0,0.0
2017-05-17,0.0,0.0
2017-05-23,0.0,0.0
2017-05-24,0.0,0.0
2017-05-27,0.0,0.0
2017-05-30,0.0,0.0
2017-06-02,0.0,0.0
2017-06-03,0.0,0.0
2017-06-06,0.0,0.2939
2017-06-09,0.0,0.2939
2017-06-12,0.0,0.0
2017-06-13,0.0,0.0
2017-06-16,0.0,0.0
2017-06-19,0.0,0.0
2017-06-23,0.0,0.0
2017-06-26,0.0,0.0
2017-07-01,0.0,0.2872
2017-07-04,0.0,0.2939
2017-07-06,0.0,0.0
2017-07-07,0.0,0.0
2017-07-08,0.0,0.2879
2017-07-09,0.0,0.0
2017-07-11,0.0,0.0
2017-07-12,0.0,0.0
2017-07-13,0.0,0.0
2017-07-14,0.0,0.0798
2017-07-16,0.0,0.0
2017-07-17,0.0,0.2939
2017-07-18,0.0,0.0
2017-07-19,0.0,0.2939
2017-07-21,0.0,0.0
2017-07-22,0.0,0.0
2017-07-23,0.0,0.0
2017-07-24,0.0,0.1587
2017-07-26,0.0,0.0
2017-07-27,0.0,0.0
2017-07-28,0.02250000089406967,0.0
2017-07-29,0.06040000170469284,0.0
2017-07-31,0.12720000743865967,0.0
2017-08-01,0.10450000315904617,0.0
2017-08-02,0.0,0.2939
2017-08-05,0.016599999740719795,0.0
2017-08-06,0.0,0.0
2017-08-07,0.0,0.0
2017-08-10,0.0006000000284984708,0.0
2017-08-11,0.0,0.0
2017-08-12,0.00039999998989515007,0.0
2017-08-13,0.0003000000142492354,0.0
2017-08-15,0.0,0.0
2017-08-17,0.0,0.2939
2017-08-18,0.0,0.2939
2017-08-20,0.0,0.2939
2017-08-21,0.0,0.0
2017-08-23,0.0,0.2939
2017-08-25,0.0,0.0
2017-08-26,0.0,0.0
2017-08-27,0.0,0.0
2017-08-30,0.0,0.2939
2017-08-31,0.0,0.2939
2017-09-02,0.0,0.0
2017-09-04,0.0,0.0
2017-09-05,0.0,0.0
2017-09-06,0.0,0.0
2017-09-07,0.0,0.2939
2017-09-09,0.0,0.2939
2017-09-10,0.0,0.1158
2017-09-11,0.0,0.2939
2017-09-12,0.0,0.2939
2017-09-14,0.0,0.2939
2017-09-15,0.0,0.2939
2017-09-16,0.0,0.2939
2017-09-17,0.0,0.2939
2017-09-19,0.0,0.2939
2017-09-21,0.0,0.2939
2017-09-22,0.0,0.0
2017-09-24,0.0,0.0
2017-09-25,0.0,0.0
2017-09-26,0.0,0.0
2017-09-27,0.0,0.2367
2017-09-29,0.0,0.0
2017-09-30,0.0,0.0
2018-04-02,0.0,0.0
2018-04-03,0.0,0.0
2018-04-04,0.0,0.0
2018-04-05,0.0,0.2939
2018-04-07,0.0,0.0
2018-04-08,0.0,0.0
2018-04-09,0.0,0.0
2018-04-10,0.0,0.0
2018-04-12,0.0,0.0
2018-04-13,0.0,0.0
2018-04-14,0.0,0.0
2018-04-15,0.0,0.0
2018-04-17,0.0,0.0
2018-04-19,0.0,0.0
2018-04-20,0.0,0.0
2018-04-22,0.0,0.0
2018-04-23,0.0,0.0
2018-04-24,0.0,0.0
2018-04-25,0.0,0.2939
2018-04-27,0.0,0.0
2018-04-28,0.0,0.2939
2018-04-29,0.0,0.2939
2018-04-30,0.0,0.0
2018-05-02,0.0,0.2927
2018-05-03,0.0,0.0
2018-05-04,0.0,0.2939
2018-05-05,0.0,0.0
2018-05-07,0.0,0.0
2018-05-08,0.0,0.0
2018-05-09,0.0,0.0
2018-05-10,0.0,0.0
2018-05-12,0.0,0.2939
2018-05-13,0.0,0.2932
2018-05-14,0.0,0.0
2018-05-15,0.0,0.2262
2018-05-17,0.0,0.0
2018-05-18,0.0,0.0
2018-05-19,0.0,0.0
2018-05-20,0.0,0.0
2018-05-22,0.0,0.0
2018-05-23,0.0,0.0
2018-05-24,0.0,0.1665
2018-05-25,0.0,0.0
2018-05-28,0.0,0.0
2018-05-29,0.0,0.0
2018-05-30,0.0,0.2939
2018-06-01,0.0,0.2939
2018-06-04,0.0,0.0
2018-06-06,0.0,0.0055
2018-06-07,0.0,0.2939
2018-06-08,0.0,0.2939
2018-06-09,0.0,0.0
2018-06-11,0.0,0.0
2018-06-12,0.0,0.0
2018-06-13,0.0,0.0
2018-06-14,0.0,0.0
2018-06-16,0.0,0.2939
2018-06-17,0.0,0.0
2018-06-18,0.0,0.0
2018-06-19,0.0,0.0
2018-06-21,0.0,0.2939
2018-06-22,0.0,0.2939
2018-06-23,0.0,0.2939
2018-06-24,0.0,0.0
2018-06-26,0.0,0.0
2018-06-27,0.0,0.0
2018-06-28,0.0,0.2939
2018-06-29,0.0,0.0573
2018-07-01,0.0,0.0
2018-07-02,0.0,0.0
2018-07-03,0.0,0.0
2018-07-04,0.0,0.2939
2018-07-07,0.0,0.0
2018-07-08,0.0,0.2939
2018-07-11,0.0,0.2939
2018-07-12,0.0,0.0
2018-07-13,0.0,0.1382
2018-07-16,0.0,0.2939
2018-07-18,0.0,0.2939
2018-07-19,0.18230000138282776,0.0
2018-07-21,0.0,0.0
2018-07-24,0.0,0.0
2018-07-26,0.0,0.2939
2018-07-27,0.0,0.2939
2018-07-28,0.0,0.2939
2018-07-29,0.0,0.0
2018-07-31,0.0,0.0
2018-08-01,0.0,0.2939
2018-08-02,0.0,0.2939
2018-08-03,0.0,0.2939
2018-08-05,0.003800000064074993,0.0
2018-08-06,0.0,0.0516
2018-08-07,0.0,0.2939
2018-08-10,0.026799999177455902,0.0
2018-08-11,0.0,0.0372
2018-08-12,0.0,0.2939
2018-08-13,0.003000000026077032,0.0
2018-08-15,0.0010000000474974513,0.0
2018-08-16,0.0026000000070780516,0.0
2018-08-17,0.0,0.2939
2018-08-21,0.0,0.2939
2018-08-22,0.0,0.0
2018-08-23,0.0,0.2939
2018-08-25,0.0,0.2939
2018-08-26,0.0,0.0
2018-08-27,0.0,0.0157
2018-08-28,0.0,0.0
2018-08-30,0.0,0.2939
2018-08-31,0.0,0.2939
2018-09-01,0.0,0.2939
2018-09-02,0.0,0.2569
2018-09-04,0.0,0.0
2018-09-05,0.0,0.2939
2018-09-06,0.0,0.2939
2018-09-07,0.0,0.0
2018-09-09,0.0,0.2939
2018-09-11,0.0,0.0
2018-09-12,0.0,0.0
2018-09-14,0.0,0.0
2018-09-16,0.0,0.0
2018-09-17,0.0,0.0
2018-09-19,0.0,0.0
2018-09-20,0.0,0.0
2018-09-21,0.0,0.0
2018-09-22,0.0,0.0
2018-09-24,0.0,0.0
2018-09-26,0.0,0.2939
2018-09-27,0.0,0.0
2018-09-29,0.0,0.2939
2019-04-02,0.0,0.2939
2019-04-03,0.0,0.2939
2019-04-05,0.0,0.0
2019-04-07,0.0,0.2939
2019-04-08,0.0,0.2939
2019-04-09,0.0,0.2939
2019-04-10,0.0,0.0
2019-04-12,0.0,0.0
2019-04-13,0.0,0.2939
2019-04-14,0.0,0.0
2019-04-15,0.0,0.0
2019-04-17,0.0,0.2939
2019-04-18,0.0,0.0
2019-04-19,0.0,0.0
2019-04-20,0.0,0.0
2019-04-22,0.0,0.0
2019-04-23,0.0,0.0
2019-04-24,0.0,0.2939
2019-04-25,0.0,0.2939
2019-04-27,0.0,0.0
2019-04-28,0.0,0.0
2019-04-29,0.0,0.0
2019-04-30,0.0,0.2939
2019-05-02,0.0,0.0
2019-05-03,0.0,0.0
2019-05-04,0.0,0.0
2019-05-05,0.0,0.043
2019-05-08,0.0,0.0
2019-05-09,0.0,0.0
2019-05-10,0.0,0.0
2019-05-12,0.0,0.0
2019-05-13,0.0,0.0
2019-05-14,0.0,0.0
2019-05-15,0.0,0.0
2019-05-17,0.0,0.0
2019-05-18,0.0,0.0
2019-05-19,0.0,0.0
2019-05-20,0.0,0.0
2019-05-22,0.0,0.0
2019-05-23,0.0,0.0
2019-05-24,0.0,0.0
2019-05-25,0.0,0.0
2019-05-27,0.0,0.2939
2019-05-28,0.0,0.0
2019-05-29,0.0,0.0
2019-05-30,0.0,0.0
2019-06-01,0.0,0.0
2019-06-03,0.0,0.2939
2019-06-06,0.0,0.2939
2019-06-07,0.0,0.0
2019-06-08,0.0,0.0
2019-06-09,0.0,0.0
2019-06-11,0.0,0.0
2019-06-12,0.0,0.0
2019-06-13,0.0,0.2939
2019-06-16,0.031300000846385956,0.0
2019-06-17,0.02459999918937683,0.0
2019-06-19,0.006899999920278788,0.0
2019-06-21,0.0,0.2939
2019-06-23,0.0,0.0
2019-06-24,0.0017000000225380063,0.0
2019-06-27,0.0,0.2939
2019-06-28,0.0006000000284984708,0.0
2019-06-29,0.0,0.0
2019-07-01,0.0,0.0
2019-07-02,0.0,0.0
2019-07-03,0.0,0.0
2019-07-04,0.0,0.0
2019-07-06,0.0,0.2939
2019-07-07,0.0,0.0
2019-07-08,0.0,0.0
2019-07-09,0.0,0.0
2019-07-11,0.0,0.0
2019-07-12,0.0,0.0
2019-07-13,0.0,0.0
2019-07-14,0.0,0.0
2019-07-16,0.0,0.0
2019-07-18,0.0,0.2939
2019-07-21,0.0,0.0
2019-07-22,0.0,0.177
2019-07-23,0.0,0.0
2019-07-24,0.0,0.0
2019-07-26,0.0,0.0
2019-07-27,0.0,0.0
2019-07-28,0.0,0.0
2019-07-29,0.0,0.0
2019-07-31,0.0,0.0
2019-08-01,0.0,0.0
2019-08-02,0.0,0.0
2019-08-03,0.0,0.0
2019-08-05,0.0,0.0
2019-08-06,0.0,0.0
2019-08-07,0.0,0.0
2019-08-08,0.0,0.0
2019-08-10,0.0,0.0
2019-08-11,0.0,0.0
2019-08-12,0.0,0.0
2019-08-13,0.0,0.0
2019-08-15,0.0,0.0005
2019-08-17,0.0,0.2939
2019-08-18,0.0,0.0
2019-08-20,0.0,0.2939
2019-08-22,0.0,0.0
2019-08-23,0.0,0.0
2019-08-25,0.0,0.0
2019-08-26,0.0,0.0
2019-08-27,0.0,0.0
2019-08-28,0.0,0.0
2019-08-30,0.0,0.0
2019-08-31,0.0,0.2101
2019-09-01,0.0,0.0
2019-09-04,0.0,0.2939
2019-09-05,0.0,0.2939
2019-09-06,0.0,0.0
2019-09-07,0.0,0.2939
2019-09-09,0.0,0.0
2019-09-10,0.0,0.2939
2019-09-11,0.0,0.0
2019-09-12,0.0,0.0
2019-09-14,0.0,0.0
2019-09-16,0.0,0.2939
2019-09-17,0.0,0.0
2019-09-19,0.0,0.0
2019-09-20,0.0,0.2939
2019-09-21,0.0,0.2939
2019-09-22,0.0,0.2939
2019-09-24,0.0,0.006
2019-09-25,0.0,0.2939
2019-09-26,0.0,0.2939
2019-09-27,0.0,0.0
2019-09-29,0.0,0.2939
2019-09-30,0.0,0.0
2020-04-01,0.0,0.0
2020-04-02,0.0,0.0
2020-04-03,0.0,0.0
2020-04-04,0.0,0.0
2020-04-06,0.0,0.0
2020-04-07,0.0,0.0
2020-04-08,0.0,0.0
2020-04-09,0.0,0.0
2020-04-11,0.0,0.2584
2020-04-12,0.0,0.2939
2020-04-13,0.0,0.2939
2020-04-14,0.0,0.2939
2020-04-16,0.0,0.2939
2020-04-17,0.0,0.2939
2020-04-18,0.0,0.2939
2020-04-19,0.0,0.2939
2020-04-21,0.0,0.0
2020-04-22,0.0,0.0
2020-04-23,0.0,0.2939
2020-04-24,0.0,0.0
2020-04-26,0.0,0.0
2020-04-27,0.0,0.2939
2020-04-28,0.0,0.2939
2020-04-29,0.0,0.0
2020-05-01,0.0,0.0
2020-05-02,0.0,0.0
2020-05-03,0.0,0.2939
2020-05-04,0.0,0.2939
2020-05-06,0.0,0.0
2020-05-07,0.0,0.0
2020-05-08,0.0,0.0
2020-05-09,0.0,0.2939
2020-05-11,0.0,0.2939
2020-05-12,0.0,0.0
2020-05-13,0.0,0.2795
2020-05-14,0.0,0.0
2020-05-16,0.0,0.0
2020-05-17,0.0,0.0
2020-05-18,0.0,0.0
2020-05-19,0.0,0.0
2020-05-21,0.0,0.0
2020-05-22,0.0,0.0
2020-05-23,0.0,0.0
2020-05-24,0.0,0.0
2020-05-26,0.0,0.2939
2020-05-27,0.0,0.2939
2020-05-28,0.0,0.2938
2020-05-29,0.0,0.0
2020-05-31,0.0,0.0
2020-06-01,0.0,0.2074
2020-06-02,0.0,0.2939
2020-06-05,0.0,0.0
2020-06-10,0.0,0.2939
2020-06-12,0.0,0.0
2020-06-13,0.0,0.0
2020-06-15,0.0,0.2939
2020-06-16,0.0,0.0
2020-06-17,0.0,0.0
2020-06-18,0.0,0.0
2020-06-20,0.0,0.0
2020-06-21,0.0,0.0
2020-06-22,0.0,0.0
2020-06-23,0.0,0.0
2020-06-25,0.0,0.2939
2020-06-26,0.0,0.2904
2020-06-27,0.0,0.0
2020-06-28,0.0,0.0
2020-06-30,0.0,0.0
2020-07-01,0.0,0.0
2020-07-02,0.0,0.0
2020-07-03,0.0,0.0
2020-07-05,0.0,0.2939
2020-07-06,0.0,0.2939
2020-07-07,0.010499999858438969,0.0
2020-07-08,0.0,0.2939
2020-07-10,0.0,0.2939
2020-07-12,0.0,0.2939
2020-07-13,0.006000000052154064,0.0
2020-07-15,0.0,0.2939
2020-07-16,0.001500000013038516,0.0
2020-07-17,0.0015999999595806003,0.0
2020-07-18,0.0015999999595806003,0.0
2020-07-20,0.0006000000284984708,0.0
2020-07-21,0.0,0.0
2020-07-22,0.0031999999191612005,0.0
2020-07-23,0.010400000028312206,0.0
2020-07-27,0.0,0.2939
2020-07-28,0.0,0.2939
2020-08-01,0.0,0.0
2020-08-02,0.0,0.0
2020-08-05,0.0,0.2939
2020-08-06,0.0,0.2939
2020-08-07,0.0,0.0875
2020-08-09,0.0,0.0
2020-08-11,0.0,0.0
2020-08-12,0.0,0.2939
2020-08-14,0.0,0.0
2020-08-15,0.0,0.2939
2020-08-16,0.0,0.0
2020-08-17,0.0,0.0
2020-08-19,0.0,0.0
2020-08-20,0.0,0.0
2020-08-21,0.0,0.0
2020-08-22,0.0,0.0
2020-08-24,0.0,0.0
2020-08-25,0.0,0.2939
2020-08-26,0.0,0.0
2020-08-27,0.0,0.2939
2020-08-29,0.0,0.2939
2020-08-30,0.0,0.0
2020-08-31,0.0,0.0
2020-09-01,0.0,0.2939
2020-09-03,0.0,0.253
2020-09-04,0.0,0.1656
2020-09-05,0.0,0.2939
2020-09-08,0.0,0.2409
2020-09-09,0.0,0.0
2020-09-10,0.0,0.0
2020-09-11,0.0,0.0
2020-09-13,0.0,0.0
2020-09-14,0.0,0.0
2020-09-16,0.0,0.2939
2020-09-18,0.0,0.2939
2020-09-19,0.0,0.2939
2020-09-20,0.0,0.2939
