date,field_water_cover_km2,mask_cover_km2
2016-04-02,0.0,1.0337
2016-04-05,0.0010999999940395355,0.0
2016-04-09,0.0,1.1132
2016-04-15,0.0,1.1132
2016-04-18,9.999999747378752e-05,0.0
2016-04-19,0.0,1.1132
2016-04-22,0.0,1.1132
2016-04-25,0.00019999999494757503,0.0
2016-04-28,0.003000000026077032,0.0
2016-04-29,0.0,1.1132
2016-05-02,0.0,0.0
2016-05-05,0.0017999999690800905,0.0
2016-05-08,0.0,1.1132
2016-05-09,0.0,1.1132
2016-05-12,0.0,1.1132
2016-05-15,0.0,1.1132
2016-05-18,0.002099999925121665,0.0
2016-05-22,0.006500000134110451,0.0
2016-05-25,0.013799999840557575,0.0
2016-05-28,0.0,0.7195
2016-05-29,0.0,1.1132
2016-06-01,0.0,0.9147
2016-06-04,0.0,1.1132
2016-06-07,0.0,0.0
2016-06-08,0.0,1.1132
2016-06-11,0.039400000125169754,0.0
2016-06-17,0.0,0.2039
2016-06-18,0.0,1.1132
2016-06-24,0.019500000402331352,0.0
2016-06-27,0.0,1.1132
2016-06-28,0.0,1.1132
2016-07-01,0.012400000356137753,0.0
2016-07-07,0.007400000002235174,0.0
2016-07-08,0.0,1.1132
2016-07-11,0.008899999782443047,0.0
2016-07-14,0.006000000052154064,0.0
2016-07-17,0.0044999998062849045,0.0
2016-07-18,0.0,1.1132
2016-07-21,0.004699999932199717,0.0
2016-07-24,0.0032999999821186066,0.0
2016-07-27,0.003700000001117587,0.0
2016-07-28,0.0,1.1132
2016-07-31,0.0031999999191612005,0.0
2016-08-03,0.002899999963119626,0.0
2016-08-06,0.002899999963119626,0.0
2016-08-07,0.0,1.1132
2016-08-10,0.00419999985024333,0.0
2016-08-13,0.0019000000320374966,0.0
2016-08-16,0.0003000000142492354,0.0
2016-08-20,0.0,1.1132
2016-08-23,0.0,1.1132
2016-08-26,0.0,0.5759
2016-08-30,0.0017000000225380063,0.0
2016-09-02,0.0,0.0
2016-09-05,0.0,0.6066
2016-09-09,0.0,0.0
2016-09-12,0.0,0.0
2016-09-15,0.0,0.0
