date,field_water_cover_km2,mask_cover_km2
2016-04-02,0.0,0.0
2016-04-05,0.0,0.0
2016-04-09,0.0,0.5245
2016-04-15,0.0,0.5245
2016-04-18,0.0,0.0
2016-04-19,0.0,0.5245
2016-04-22,0.0,0.5245
2016-04-25,0.0,0.0
2016-04-28,0.0,0.0
2016-04-29,0.0,0.5245
2016-05-02,0.0,0.0
2016-05-05,0.0,0.0
2016-05-08,0.0,0.5245
2016-05-09,0.0,0.5245
2016-05-12,0.0,0.5245
2016-05-15,0.0,0.0
2016-05-18,0.0,0.0
2016-05-22,0.0,0.0
2016-05-25,0.0,0.0
2016-05-28,0.0,0.5245
2016-05-29,0.0,0.5245
2016-06-01,0.0,0.5245
2016-06-04,0.0,0.5245
2016-06-07,0.0,0.5245
2016-06-08,0.0,0.5245
2016-06-11,0.0,0.5245
2016-06-17,0.15379999577999115,0.0
2016-06-18,0.0,0.5245
2016-06-24,0.16779999434947968,0.0
2016-06-27,0.0,0.5245
2016-06-28,0.0,0.5245
2016-07-01,0.07800000160932541,0.0
2016-07-07,0.05000000074505806,0.0
2016-07-08,0.0,0.5245
2016-07-11,0.007899999618530273,0.0
2016-07-14,0.03099999949336052,0.0
2016-07-17,0.044599998742341995,0.0
2016-07-18,0.0,0.5245
2016-07-21,0.04650000110268593,0.0
2016-07-24,0.025100000202655792,0.0
2016-07-27,0.021400000900030136,0.0
2016-07-28,0.0,0.5245
2016-07-31,0.016300000250339508,0.0
2016-08-03,0.008899999782443047,0.0
2016-08-06,0.007699999958276749,0.0
2016-08-07,0.0,0.5245
2016-08-10,0.0071000000461936,0.0
2016-08-13,0.00039999998989515007,0.0
2016-08-16,0.00039999998989515007,0.0
2016-08-20,0.0,0.5245
2016-08-23,0.0,0.5245
2016-08-26,0.0,0.0
2016-08-30,0.0,0.0
2016-09-02,0.0,0.0
2016-09-05,0.0,0.5245
2016-09-09,0.0,0.0
2016-09-12,0.0,0.0
2016-09-15,0.0,0.504
2016-09-16,0.0,0.5245
2016-09-19,0.0,0.0728
2016-09-22,0.0,0.5245
2016-09-25,0.0,0.1492
2016-09-26,0.0,0.5245
2016-09-29,0.0,0.0
2017-04-03,0.0,0.0
2017-04-07,0.0,0.0
2017-04-10,0.0,0.0
2017-04-13,0.0,0.0
2017-04-17,0.0,0.5245
2017-04-20,0.0,0.0
2017-04-23,0.0,0.5245
2017-04-24,0.0,0.5245
2017-04-27,0.0,0.5245
2017-04-30,0.0,0.0
2017-05-03,0.0,0.4586
2017-05-04,0.0,0.5245
2017-05-07,0.0,0.5245
2017-05-10,0.0,0.0
2017-05-13,0.0,0.0
2017-05-17,0.0,0.5245
2017-05-23,0.0,0.0
2017-05-24,0.0,0.5245
2017-05-27,0.0,0.0
2017-05-30,0.0,0.4886
2017-06-02,0.0,0.0
2017-06-03,0.0,0.5245
2017-06-06,0.0,0.0
2017-06-09,0.0,0.5245
2017-06-12,0.0,0.0
2017-06-13,0.0,0.5245
2017-06-16,0.0026000000070780516,0.0
2017-06-19,0.041999999433755875,0.0
2017-06-23,0.0,0.5245
2017-06-26,0.026399999856948853,0.0
2017-07-01,0.0,0.5245
2017-07-04,0.0,0.0172
2017-07-06,0.0024999999441206455,0.0
2017-07-07,0.03660000115633011,0.0
2017-07-08,0.0,0.5245
2017-07-09,0.06750000268220901,0.0
2017-07-11,0.06400000303983688,0.0
2017-07-12,0.010400000028312206,0.1513
2017-07-13,0.0,0.5245
2017-07-14,0.0,0.5245
2017-07-16,0.04989999905228615,0.0
2017-07-17,0.0,0.5245
2017-07-18,0.0,0.5245
2017-07-19,0.0,0.5245
2017-07-21,0.0502999983727932,0.0
2017-07-22,0.048700001090765,0.0
2017-07-23,0.0,0.5245
2017-07-24,0.0,0.5245
2017-07-26,0.027300000190734863,0.0
2017-07-27,0.012600000016391277,0.0
2017-07-28,0.0,0.5245
2017-07-29,0.04820000007748604,0.0
2017-07-31,0.042399998754262924,0.0
2017-08-01,0.0,0.2921
2017-08-02,0.0,0.5245
2017-08-05,0.025200000032782555,0.0
2017-08-06,0.01549999974668026,0.0
2017-08-07,0.0,0.5245
2017-08-10,0.01269999984651804,0.0
2017-08-11,0.016899999231100082,0.0
2017-08-12,0.0,0.5245
2017-08-13,0.016899999231100082,0.0
2017-08-15,0.0,0.1767
2017-08-17,0.0,0.5245
2017-08-18,0.0,0.5245
2017-08-20,0.0,0.5245
2017-08-21,0.001500000013038516,0.0
2017-08-23,0.0,0.5245
2017-08-25,0.0,0.0
2017-08-26,0.0,0.0
2017-08-27,0.0,0.5245
2017-08-30,0.0,0.5245
2017-08-31,0.0,0.5245
2017-09-02,0.00419999985024333,0.0
2017-09-04,0.0008999999845400453,0.0
2017-09-05,0.0003000000142492354,0.0
2017-09-06,0.0,0.5245
2017-09-07,0.0,0.0
2017-09-09,0.0,0.5245
2017-09-10,0.0,0.0
2017-09-11,0.0,0.5245
2017-09-12,0.0,0.5245
2017-09-14,0.0,0.5245
2017-09-15,0.0,0.5245
2017-09-16,0.0,0.5245
2017-09-17,0.0,0.5245
2017-09-19,0.0,0.5245
2017-09-21,0.0,0.5245
2017-09-22,0.011099999770522118,0.0
2017-09-24,0.0,0.0163
2017-09-25,0.0,0.0
2017-09-26,0.0,0.5245
2017-09-27,0.0,0.4956
2017-09-29,0.0,0.0
2017-09-30,0.0,0.0
2018-04-02,0.0,0.0
2018-04-03,0.0,0.0
2018-04-04,0.0,0.5245
2018-04-05,0.0,0.2837
2018-04-07,0.0,0.0
2018-04-08,0.0,0.0
2018-04-09,0.0,0.5245
2018-04-10,0.0,0.0
2018-04-12,0.0,0.0
2018-04-13,0.0,0.0
2018-04-14,0.0,0.5245
2018-04-15,0.0,0.5245
2018-04-17,0.0,0.0
2018-04-19,0.0,0.5245
2018-04-20,0.0,0.0
2018-04-22,0.0,0.0
2018-04-23,0.0,0.0
2018-04-24,0.0,0.5245
2018-04-25,0.0,0.1674
2018-04-27,0.0,0.0
2018-04-28,0.0,0.5245
2018-04-29,0.0,0.5245
2018-04-30,0.0,0.0
2018-05-02,0.0,0.5245
2018-05-03,0.0,0.0747
2018-05-04,0.0,0.5245
2018-05-05,0.0,0.0
2018-05-07,0.0,0.0
2018-05-08,0.0,0.0
2018-05-09,0.0,0.5245
2018-05-10,0.0,0.0
2018-05-12,0.0,0.5245
2018-05-13,0.0,0.5245
2018-05-14,0.0,0.5245
2018-05-15,0.0,0.0
2018-05-17,0.0,0.0
2018-05-18,0.0,0.0
2018-05-19,0.0,0.5245
2018-05-20,0.0,0.1483
2018-05-22,0.0,0.0
2018-05-23,0.0,0.0
2018-05-24,0.0,0.5245
2018-05-25,0.0,0.0
2018-05-28,0.0,0.0
2018-05-29,0.0,0.5245
2018-05-30,0.0,0.5245
2018-06-01,0.0,0.5245
2018-06-04,0.0,0.0
2018-06-06,0.0,0.5245
2018-06-07,0.0,0.5245
2018-06-08,0.0,0.5245
2018-06-09,0.053700000047683716,0.0
2018-06-11,0.04019999876618385,0.0
2018-06-12,0.04500000178813934,0.0
2018-06-13,0.0,0.5245
2018-06-14,0.03739999979734421,0.0
2018-06-16,0.0,0.5245
2018-06-17,0.02630000002682209,0.0
2018-06-18,0.0,0.5245
2018-06-19,0.0,0.5245
2018-06-21,0.0,0.3106
2018-06-22,0.0,0.5245
2018-06-23,0.0,0.5245
2018-06-24,0.11330000311136246,0.0
2018-06-26,0.0,0.5245
2018-06-27,0.12950000166893005,0.0
2018-06-28,0.0,0.5245
2018-06-29,0.0,0.5245
2018-07-01,0.17260000109672546,0.0
2018-07-02,0.18700000643730164,0.0
2018-07-03,0.0,0.5245
2018-07-04,0.0,0.0
2018-07-07,0.24469999969005585,0.0
2018-07-08,0.0,0.5245
2018-07-11,0.0,0.5245
2018-07-12,0.06030000001192093,0.0
2018-07-13,0.0,0.5245
2018-07-16,0.0,0.5245
2018-07-18,0.0,0.5245
2018-07-19,0.16750000417232513,0.0
2018-07-21,0.15440000593662262,0.0
2018-07-24,0.006899999920278788,0.0
2018-07-26,0.0,0.5245
2018-07-27,0.0,0.5245
2018-07-28,0.0,0.5245
2018-07-29,0.12950000166893005,0.0
2018-07-31,0.08760000020265579,0.0814
2018-08-01,0.00019999999494757503,0.3997
2018-08-02,0.0,0.5245
2018-08-03,0.0,0.5245
2018-08-05,0.12880000472068787,0.0
2018-08-06,0.0,0.0
2018-08-07,0.0,0.5245
2018-08-10,0.04960000142455101,0.0
2018-08-11,0.0,0.5245
2018-08-12,0.0,0.5245
2018-08-13,0.10040000081062317,0.0
2018-08-15,0.11159999668598175,0.0
2018-08-16,0.10119999945163727,0.0
2018-08-17,0.0,0.5245
2018-08-21,0.0,0.5245
2018-08-22,0.0,0.5245
2018-08-23,0.0,0.518
2018-08-25,0.0,0.5245
2018-08-26,0.01119999960064888,0.0
2018-08-27,0.0,0.5245
2018-08-28,0.0,0.1067
2018-08-30,0.0,0.5245
2018-08-31,0.0,0.5245
2018-09-01,0.0,0.5245
2018-09-02,0.0,0.3902
2018-09-04,0.0,0.0
2018-09-05,0.0,0.5245
2018-09-06,0.0,0.5245
2018-09-07,0.0038999998942017555,0.0
2018-09-09,0.0007999999797903001,0.0
2018-09-11,0.0,0.5245
2018-09-12,0.0,0.4407
2018-09-14,0.0006000000284984708,0.0
2018-09-16,0.0,0.5245
2018-09-17,0.00139999995008111,0.0
2018-09-19,0.0007999999797903001,0.0
2018-09-20,0.00019999999494757503,0.0
2018-09-21,0.0,0.5245
2018-09-22,0.0,0.0
2018-09-24,0.0,0.0
2018-09-26,0.0,0.5245
2018-09-27,0.0,0.0274
2018-09-29,0.0,0.5245
2019-04-02,0.0,0.5245
2019-04-03,0.0,0.5245
2019-04-05,0.0,0.5245
2019-04-07,0.0,0.5245
2019-04-08,0.0,0.0
2019-04-09,0.0,0.5245
2019-04-10,9.999999747378752e-05,0.0
2019-04-12,0.0,0.0
2019-04-13,0.0,0.5245
2019-04-14,0.0,0.5245
2019-04-15,0.0,0.0
2019-04-17,0.0,0.5245
2019-04-18,0.0,0.1784
2019-04-19,0.0,0.5245
2019-04-20,0.0,0.0
2019-04-22,0.0,0.5245
2019-04-23,0.0,0.5245
2019-04-24,0.0,0.5245
2019-04-25,0.0,0.5245
2019-04-27,0.0,0.0
2019-04-28,0.000699999975040555,0.0
2019-04-29,0.0,0.5245
2019-04-30,0.0,0.5245
2019-05-02,0.0,0.0
2019-05-03,0.0,0.0
2019-05-04,0.0,0.5245
2019-05-05,0.016599999740719795,0.0
2019-05-08,0.07519999891519547,0.0
2019-05-09,0.0,0.5245
2019-05-10,0.07689999788999557,0.0
2019-05-12,0.07259999960660934,0.0
2019-05-13,0.06710000336170197,0.0
2019-05-14,0.0,0.5245
2019-05-15,0.0,0.0
2019-05-17,0.08569999784231186,0.0
2019-05-18,0.0934000015258789,0.0
2019-05-19,0.0,0.5245
2019-05-20,0.0,0.0
2019-05-22,0.13830000162124634,0.0
2019-05-23,0.14740000665187836,0.0
2019-05-24,0.0,0.5245
2019-05-25,0.18240000307559967,0.0
2019-05-27,0.0,0.5245
2019-05-28,0.21690000593662262,0.0
2019-05-29,0.0,0.5245
2019-05-30,0.24330000579357147,0.0
2019-06-01,0.2635999917984009,0.0
2019-06-03,0.0,0.5245
2019-06-06,0.0,0.5245
2019-06-07,0.2754000127315521,0.0
2019-06-08,0.0,0.5245
2019-06-09,0.027499999850988388,0.3466
2019-06-11,0.23680000007152557,0.0
2019-06-12,0.2434999942779541,0.0
2019-06-13,0.0,0.5245
2019-06-16,0.18870000541210175,0.0
2019-06-17,0.17560000717639923,0.0
2019-06-19,0.15870000422000885,0.0
2019-06-21,0.0,0.5245
2019-06-23,0.0,0.5245
2019-06-24,0.11800000071525574,0.0
2019-06-27,0.0,0.5245
2019-06-28,0.0,0.5245
2019-06-29,0.06019999831914902,0.0
2019-07-01,0.12530000507831573,0.0
2019-07-02,0.03759999945759773,0.0
2019-07-03,0.0,0.5245
2019-07-04,0.1251000016927719,0.0
2019-07-06,0.0,0.522
2019-07-07,0.008200000040233135,0.0
2019-07-08,0.0,0.5245
2019-07-09,0.13609999418258667,0.0
2019-07-11,0.10980000346899033,0.0
2019-07-12,0.11240000277757645,0.0
2019-07-13,0.0,0.5245
2019-07-14,0.10360000282526016,0.0
2019-07-16,0.0026000000070780516,0.0
2019-07-18,0.0,0.5245
2019-07-21,0.10329999774694443,0.0
2019-07-22,0.09549999982118607,0.0
2019-07-23,0.0,0.5245
2019-07-24,0.08569999784231186,0.0
2019-07-26,0.07400000095367432,0.0
2019-07-27,0.002400000113993883,0.0
2019-07-28,0.0,0.5245
2019-07-29,0.08649999648332596,0.0
2019-07-31,0.09709999710321426,0.0
2019-08-01,0.09380000084638596,0.0
2019-08-02,0.0,0.5245
2019-08-03,0.06419999897480011,0.0
2019-08-05,0.051600001752376556,0.0
2019-08-06,0.04500000178813934,0.0
2019-08-07,0.0,0.5245
2019-08-08,0.026100000366568565,0.0
2019-08-10,0.026100000366568565,0.0
2019-08-11,0.02290000021457672,0.0
2019-08-12,0.0,0.5245
2019-08-13,0.023900000378489494,0.0
2019-08-15,0.0,0.0
2019-08-17,0.0,0.5245
2019-08-18,0.021400000900030136,0.0
2019-08-20,0.0,0.5245
2019-08-22,0.0,0.5245
2019-08-23,0.015599999576807022,0.0
2019-08-25,0.012500000186264515,0.0
2019-08-26,0.011800000444054604,0.0
2019-08-27,0.0,0.5245
2019-08-28,0.010900000110268593,0.0
2019-08-30,0.01080000028014183,0.0
2019-08-31,0.00860000029206276,0.0
2019-09-01,0.0,0.5245
2019-09-04,0.0,0.5245
2019-09-05,0.0,0.5245
2019-09-06,0.0,0.5245
2019-09-07,0.0,0.5245
2019-09-09,0.0,0.5245
2019-09-10,0.0,0.5245
2019-09-11,0.0,0.5245
2019-09-12,0.0,0.0
2019-09-14,0.0,0.172
2019-09-16,0.0,0.5245
2019-09-17,0.0,0.0
2019-09-19,0.0,0.0
2019-09-20,0.0,0.5245
2019-09-21,0.0,0.5245
2019-09-22,0.0,0.5245
2019-09-24,0.0,0.5245
2019-09-25,0.0,0.5245
2019-09-26,0.0,0.5245
2019-09-27,0.004399999976158142,0.0
2019-09-29,0.0,0.4268
2019-09-30,0.004800000227987766,0.0
2020-04-01,0.0,0.524
2020-04-02,0.0,0.0042
2020-04-03,0.0,0.5245
2020-04-04,0.0,0.0
2020-04-06,0.0,0.0
2020-04-07,0.0,0.0
2020-04-08,0.0,0.5245
2020-04-09,0.0,0.0
2020-04-11,0.0,0.5245
2020-04-12,0.0,0.5245
2020-04-13,0.0,0.5245
2020-04-14,0.0,0.5245
2020-04-16,0.0,0.5245
2020-04-17,0.0,0.073
2020-04-18,0.0,0.5245
2020-04-19,0.0,0.5245
2020-04-21,9.999999747378752e-05,0.0
2020-04-22,0.0,0.0
2020-04-23,0.0,0.5245
2020-04-24,0.0005000000237487257,0.0
2020-04-26,0.0,0.0
2020-04-27,0.00039999998989515007,0.0
2020-04-28,0.0,0.5245
2020-04-29,0.0,0.5245
2020-05-01,0.0,0.4473
2020-05-02,0.0,0.0
2020-05-03,0.0,0.5245
2020-05-04,0.0,0.5245
2020-05-06,0.0,0.0
2020-05-07,0.0,0.0
2020-05-08,0.0,0.5245
2020-05-09,0.0,0.5245
2020-05-11,0.0,0.0047
2020-05-12,0.0,0.0
2020-05-13,0.0,0.5245
2020-05-14,0.0,0.0
2020-05-16,0.0,0.0
2020-05-17,0.0,0.228
2020-05-18,0.0,0.5245
2020-05-19,0.0,0.0
2020-05-21,0.0,0.0
2020-05-22,0.0,0.0
2020-05-23,0.0,0.5245
2020-05-24,0.0,0.0
2020-05-26,0.0,0.5245
2020-05-27,0.0,0.5245
2020-05-28,0.0,0.5245
2020-05-29,0.0,0.0
2020-05-31,0.0,0.0
2020-06-01,0.0,0.5245
2020-06-02,0.0,0.5245
2020-06-05,0.0,0.0
2020-06-10,0.0,0.5245
2020-06-12,0.0,0.5245
2020-06-13,0.0,0.0
2020-06-15,0.0,0.5245
2020-06-16,0.0,0.0
2020-06-17,0.0,0.5245
2020-06-18,0.0,0.0
2020-06-20,0.0,0.0
2020-06-21,0.0,0.0
2020-06-22,0.0,0.5245
2020-06-23,0.023900000378489494,0.0
2020-06-25,0.0,0.5245
2020-06-26,0.0,0.5245
2020-06-27,0.0,0.5245
2020-06-28,0.07559999823570251,0.0
2020-06-30,0.060499999672174454,0.0
2020-07-01,0.05510000139474869,0.0
2020-07-02,0.0,0.5245
2020-07-03,0.050599999725818634,0.0
2020-07-05,0.0,0.5245
2020-07-06,0.0,0.5245
2020-07-07,0.0,0.5245
2020-07-08,0.033399999141693115,0.0
2020-07-10,0.0,0.5245
2020-07-12,0.0,0.5245
2020-07-13,0.011500000022351742,0.0
2020-07-15,0.0,0.5245
2020-07-16,0.01510000042617321,0.0
2020-07-17,0.0,0.5245
2020-07-18,0.011900000274181366,0.0
2020-07-20,0.009499999694526196,0.0
2020-07-21,0.00860000029206276,0.0
